schedule_fraction,n_eval,fraction_of_all_queries,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,wheel,schedule_type,trial
0.7999999999999999,205,0.18319928507596067,0.002488064000090162,0.8975609756097561,0.8954079994863893,0.05581638658209631,mod210,random_matched,10
0.85,218,0.19481680071492405,0.0033435169998483616,0.9036697247706422,0.9020368318202721,0.05400464044731951,mod210,random_matched,10
0.9,231,0.2064343163538874,0.003856526999925336,0.9047619047619048,0.9024018567510733,0.08124136810463883,mod210,random_matched,10
0.95,244,0.21805183199285075,0.002739815999802886,0.9098360655737705,0.9086395301816043,0.07552850173603479,mod210,random_matched,10
1.0,256,0.2287756925826631,0.0030127730001368036,0.90234375,0.902340386138178,0.07437583780160856,mod210,random_matched,10
0.05,13,0.01161751563896336,0.0032442439999158523,0.9230769230769231,0.9375,0.17983089296762222,mod210,random_matched,11
0.1,26,0.02323503127792672,0.002449393000006239,0.9230769230769231,0.95,0.24018698013336082,mod210,random_matched,11
0.15,39,0.03485254691689008,0.002467206000119404,0.9487179487179487,0.9615384615384616,0.13762287756925823,mod210,random_matched,11
0.2,52,0.04647006255585344,0.0029325979999157425,0.9423076923076923,0.953125,0.09218395545473293,mod210,random_matched,11
0.25,64,0.05719392314566577,0.0029408329999114358,0.921875,0.9288211788211789,0.1584562109025916,mod210,random_matched,11
0.3,77,0.06881143878462913,0.0024826159999520314,0.8961038961038961,0.8951121794871795,0.14628088622726693,mod210,random_matched,11
0.35,90,0.08042895442359249,0.0028596950000974175,0.8777777777777778,0.8738928329952671,0.14411677092642244,mod210,random_matched,11
0.39999999999999997,103,0.09204647006255585,0.0025056580000182294,0.8737864077669902,0.8673670977011494,0.1228038210260548,mod210,random_matched,11
0.44999999999999996,116,0.10366398570151922,0.0025194340000780358,0.8620689655172413,0.8601011473429951,0.12534282456626916,mod210,random_matched,11
0.49999999999999994,128,0.11438784629133154,0.004367438999906881,0.8671875,0.8688198435504471,0.1326379579982127,mod210,random_matched,11
0.5499999999999999,141,0.1260053619302949,0.0027663969999593974,0.8652482269503546,0.8665922619047619,0.10415834806913468,mod210,random_matched,11
0.6,154,0.13762287756925826,0.00543882399983886,0.8766233766233766,0.8768148926237163,0.08048698397223869,mod210,random_matched,11
0.65,167,0.14924039320822163,0.0027119300000322255,0.8622754491017964,0.8622610164182117,0.09642912566288336,mod210,random_matched,11
0.7,180,0.16085790884718498,0.0025419350001811836,0.8722222222222222,0.8717447742617725,0.07673518022043493,mod210,random_matched,11
0.75,192,0.17158176943699732,0.0023830610000459274,0.8802083333333334,0.8774947455983857,0.05451295799821271,mod210,random_matched,11
0.7999999999999999,205,0.18319928507596067,0.002459622999822386,0.8634146341463415,0.8601336375488918,0.05939100677870049,mod210,random_matched,11
0.85,218,0.19481680071492405,0.0023762920000081067,0.8669724770642202,0.863914417398024,0.05451295799821271,mod210,random_matched,11
0.9,231,0.2064343163538874,0.0024108800000703923,0.8701298701298701,0.8687584345479082,0.06749997098522573,mod210,random_matched,11
0.95,244,0.21805183199285075,0.002409779999879902,0.8729508196721312,0.8691077479310689,0.0381195153752619,mod210,random_matched,11
1.0,256,0.2287756925826631,0.002381311000135611,0.875,0.8716856060606061,0.03888795799821271,mod210,random_matched,11
0.05,13,0.01161751563896336,0.002813522999986162,0.8461538461538461,0.8333333333333333,0.12786141472468548,mod210,random_matched,12
0.1,26,0.02323503127792672,0.002493115000106627,0.8076923076923077,0.76875,0.17625627277101807,mod210,random_matched,12
0.15,39,0.03485254691689008,0.002617763999978706,0.7948717948717948,0.7767857142857142,0.19605416924451777,mod210,random_matched,12
0.2,52,0.04647006255585344,0.002788994999946226,0.8269230769230769,0.7961309523809523,0.3301024266171719,mod210,random_matched,12
0.25,64,0.05719392314566577,0.0025059860001874767,0.84375,0.8084848484848485,0.3204870420017873,mod210,random_matched,12
0.3,77,0.06881143878462913,0.0025307449998308584,0.8441558441558441,0.816511387163561,0.27016236667711196,mod210,random_matched,12
0.35,90,0.08042895442359249,0.002537884000048507,0.8555555555555555,0.8406862745098039,0.18993148644623176,mod210,random_matched,12
0.39999999999999997,103,0.09204647006255585,0.002621069000042553,0.8543689320388349,0.8408111285266457,0.129953061419263,mod210,random_matched,12
0.44999999999999996,116,0.10366398570151922,0.002434914000104982,0.853448275862069,0.8401027787217046,0.10065945579489072,mod210,random_matched,12
0.49999999999999994,128,0.11438784629133154,0.0026172719999522087,0.859375,0.8422405372405373,0.11736204200178729,mod210,random_matched,12
0.5499999999999999,141,0.1260053619302949,0.002414356999906886,0.8652482269503546,0.8505176430223708,0.09442321221455324,mod210,random_matched,12
0.6,154,0.13762287756925826,0.0026863140001296415,0.8701298701298701,0.8531996669635598,0.10374522706962383,mod210,random_matched,12
0.65,167,0.14924039320822163,0.0026925029999347316,0.8682634730538922,0.8540519090519091,0.08593001664231856,mod210,random_matched,12
0.7,180,0.16085790884718498,0.0025405530000170984,0.8611111111111112,0.8496946861711372,0.05659815311289837,mod210,random_matched,12
0.75,192,0.17158176943699732,0.0024726369999825693,0.8645833333333334,0.8562839661888761,0.049877122430741716,mod210,random_matched,12
0.7999999999999999,205,0.18319928507596067,0.0024264319999929285,0.8731707317073171,0.8668894830659537,0.031482813487652334,mod210,random_matched,12
0.85,218,0.19481680071492405,0.002457934999938516,0.8761467889908257,0.8713579499596448,0.03258971394839755,mod210,random_matched,12
0.9,231,0.2064343163538874,0.002361477000022205,0.8787878787878788,0.8727953966587578,0.026879286932906227,mod210,random_matched,12
0.95,244,0.21805183199285075,0.002481974999909653,0.8729508196721312,0.8689586716195474,0.028501736034808656,mod210,random_matched,12
1.0,256,0.2287756925826631,0.0025124979999873176,0.8671875,0.8630126915338183,0.0399003016085791,mod210,random_matched,12
0.05,13,0.01161751563896336,0.0024051550001331634,0.9230769230769231,0.9166666666666666,0.2924314291606517,mod210,random_matched,13
0.1,26,0.02323503127792672,0.0022529469999881258,0.8076923076923077,0.8095238095238094,0.06750532755894684,mod210,random_matched,13
0.15,39,0.03485254691689008,0.0023432949999460106,0.8717948717948718,0.8739898989898991,0.14765931119818515,mod210,random_matched,13
0.2,52,0.04647006255585344,0.0022382800000286807,0.8653846153846154,0.8645833333333334,0.13143603492128964,mod210,random_matched,13
0.25,64,0.05719392314566577,0.0022086090000357217,0.890625,0.8886217948717949,0.1272062109025916,mod210,random_matched,13
0.3,77,0.06881143878462913,0.00224711800001387,0.8831168831168831,0.8816993464052287,0.1722549122012929,mod210,random_matched,13
0.35,90,0.08042895442359249,0.0022404880000976846,0.8777777777777778,0.8786546338965694,0.15984509979148048,mod210,random_matched,13
0.39999999999999997,103,0.09204647006255585,0.0023376669998924626,0.8737864077669902,0.874361001317523,0.18072655023122244,mod210,random_matched,13
0.44999999999999996,116,0.10366398570151922,0.0022362989998327976,0.8620689655172413,0.8601127819548872,0.19244399248097135,mod210,random_matched,13
0.49999999999999994,128,0.11438784629133154,0.0023335150001457805,0.8515625,0.8521175587872503,0.1638879579982127,mod210,random_matched,13
0.5499999999999999,141,0.1260053619302949,0.002301459000136674,0.8581560283687943,0.8581281565656566,0.13252714239537583,mod210,random_matched,13
0.6,154,0.13762287756925826,0.002301969999962239,0.8571428571428571,0.8572136197136196,0.1324350359202906,mod210,random_matched,13
0.65,167,0.14924039320822163,0.0024215850000928185,0.8622754491017964,0.860894165358451,0.10840517356707496,mod210,random_matched,13
0.7,180,0.16085790884718498,0.0023556720000215137,0.8666666666666667,0.8664467372572708,0.09895740244265716,mod210,random_matched,13
0.75,192,0.17158176943699732,0.0023349660000349104,0.8645833333333334,0.8653359173126614,0.08576295799821268,mod210,random_matched,13
0.7999999999999999,205,0.18319928507596067,0.0036688309999135527,0.8682926829268293,0.8695680206318503,0.09841539702260294,mod210,random_matched,13
0.85,218,0.19481680071492405,0.0026889410000876524,0.8623853211009175,0.8659943261033047,0.11873314148445122,mod210,random_matched,13
0.9,231,0.2064343163538874,0.0046421239999290265,0.8658008658008658,0.8678005439542348,0.13676404024929495,mod210,random_matched,13
0.95,244,0.21805183199285075,0.002772413000002416,0.8688524590163934,0.8710261694250302,0.1282834498014914,mod210,random_matched,13
1.0,256,0.2287756925826631,0.0026033270000880293,0.87109375,0.8720805921052631,0.10920045799821271,mod210,random_matched,13
0.05,13,0.01161751563896336,0.004536802000075113,0.8461538461538461,0.7916666666666666,0.247336220526569,mod210,random_matched,14
0.1,26,0.02323503127792672,0.002396826999984114,0.8846153846153846,0.8625,0.2567539698906991,mod210,random_matched,14
0.15,39,0.03485254691689008,0.002272620999974606,0.8717948717948718,0.8629273504273505,0.2311129442496735,mod210,random_matched,14
0.2,52,0.04647006255585344,0.0029791780000323342,0.9038461538461539,0.898800505050505,0.21829243142916063,mod210,random_matched,14
0.25,64,0.05719392314566577,0.0029523260000132723,0.921875,0.9192895339954164,0.13656166219839144,mod210,random_matched,14
0.3,77,0.06881143878462913,0.002520222000157446,0.922077922077922,0.9181473984105564,0.1794041525945011,mod210,random_matched,14
0.35,90,0.08042895442359249,0.002477279999993698,0.9222222222222223,0.9197884012539186,0.1232648197795651,mod210,random_matched,14
0.39999999999999997,103,0.09204647006255585,0.002422367999997732,0.9223300970873787,0.9209169653524492,0.0800471988686153,mod210,random_matched,14
0.44999999999999996,116,0.10366398570151922,0.002394840000079057,0.9310344827586207,0.9293074756784434,0.10065945579489072,mod210,random_matched,14
0.49999999999999994,128,0.11438784629133154,0.0023846290000619774,0.9296875,0.9308069381598794,0.08748045129579979,mod210,random_matched,14
0.5499999999999999,141,0.1260053619302949,0.002422805000151129,0.9078014184397163,0.9053187803187803,0.05187002072519159,mod210,random_matched,14
0.6,154,0.13762287756925826,0.002440847999878315,0.9090909090909091,0.9068452380952381,0.07535717187191715,mod210,random_matched,14
0.65,167,0.14924039320822163,0.002399850999836417,0.9101796407185628,0.9054052519194948,0.07123554499579923,mod210,random_matched,14
0.7,180,0.16085790884718498,0.002276924000170766,0.9166666666666666,0.9118454222892212,0.08993148644623172,mod210,random_matched,14
0.75,192,0.17158176943699732,0.0023628550000012183,0.921875,0.9173171490387707,0.10173704200178729,mod210,random_matched,14
0.7999999999999999,205,0.18319928507596067,0.0024100420000650047,0.9219512195121952,0.9164641034704147,0.11621874931886045,mod210,random_matched,14
0.85,218,0.19481680071492405,0.0024754189998930087,0.926605504587156,0.9222123138957816,0.10145034475408088,mod210,random_matched,14
0.9,231,0.2064343163538874,0.002571422999835704,0.9264069264069265,0.9215047544722698,0.11431821083295615,mod210,random_matched,14
0.95,244,0.21805183199285075,0.002462662000198179,0.9262295081967213,0.9224281360678691,0.10942146823129545,mod210,random_matched,14
1.0,256,0.2287756925826631,0.0026232909999635012,0.9296875,0.9264697430696416,0.09392454200178729,mod210,random_matched,14
0.05,13,0.01161751563896336,0.0027081279999947583,0.9230769230769231,0.875,0.17625627277101807,mod210,random_matched,15
0.1,26,0.02323503127792672,0.002415484999801265,0.8461538461538461,0.8303571428571429,0.10875094521207124,mod210,random_matched,15
0.15,39,0.03485254691689008,0.002418019000060667,0.8205128205128205,0.8314102564102565,0.13762287756925828,mod210,random_matched,15
0.2,52,0.04647006255585344,0.002399672000137798,0.8269230769230769,0.8413843101343101,0.1029078160445453,mod210,random_matched,15
0.25,64,0.05719392314566577,0.002192620999949213,0.828125,0.8319877748670318,0.07406166219839144,mod210,random_matched,15
0.3,77,0.06881143878462913,0.002275964000091335,0.8441558441558441,0.8478435247616833,0.11789283102956025,mod210,random_matched,15
0.35,90,0.08042895442359249,0.0022427800001878495,0.8333333333333334,0.8396642246642246,0.13261840929401253,mod210,random_matched,15
0.39999999999999997,103,0.09204647006255585,0.002335457999834034,0.8543689320388349,0.8556878306878306,0.12962336343996458,mod210,random_matched,15
0.44999999999999996,116,0.10366398570151922,0.002400238000063837,0.8620689655172413,0.860970695970696,0.11338633632245537,mod210,random_matched,15
0.49999999999999994,128,0.11438784629133154,0.0023318220000874135,0.859375,0.8611468611468611,0.09511840929401255,mod210,random_matched,15
0.5499999999999999,141,0.1260053619302949,0.0023241520000283344,0.8652482269503546,0.8634255226480836,0.09799783241115739,mod210,random_matched,15
0.6,154,0.13762287756925826,0.002463673000193012,0.8701298701298701,0.8697493224932249,0.06508594176154497,mod210,random_matched,15
0.65,167,0.14924039320822163,0.0023275270000340242,0.8622754491017964,0.8603785728095078,0.05085806938402021,mod210,random_matched,15
0.7,180,0.16085790884718498,0.0026916950000668294,0.8666666666666667,0.8644160997732426,0.04906166219839142,mod210,random_matched,15
0.75,192,0.17158176943699732,0.002384745999961524,0.8645833333333334,0.8629207313511303,0.032394995531724785,mod210,random_matched,15
0.7999999999999999,205,0.18319928507596067,0.002496338999890213,0.8682926829268293,0.8669622044622045,0.03198849146668417,mod210,random_matched,15
0.85,218,0.19481680071492405,0.0024254769998606207,0.8669724770642202,0.865166648323428,0.04331357453820989,mod210,random_matched,15
0.9,231,0.2064343163538874,0.0025185320000673528,0.8744588744588745,0.8713913646990064,0.048675185404407906,mod210,random_matched,15
0.95,244,0.21805183199285075,0.002496172000064689,0.8770491803278688,0.8754444060643658,0.02887531314551925,mod210,random_matched,15
1.0,256,0.2287756925826631,0.002594007999960013,0.875,0.8723262032085563,0.022599698391420897,mod210,random_matched,15
0.05,13,0.01161751563896336,0.0024028659997838986,0.8461538461538461,0.7,0.589399876263147,mod210,random_matched,16
0.1,26,0.02323503127792672,0.0023759819998758758,0.8846153846153846,0.8958333333333334,0.20478449164776238,mod210,random_matched,16
0.15,39,0.03485254691689008,0.0022995589999936783,0.8717948717948718,0.8916666666666666,0.23042551728878807,mod210,random_matched,16
0.2,52,0.04647006255585344,0.0022518240000408696,0.8461538461538461,0.8687782805429864,0.2374029009417749,mod210,random_matched,16
0.25,64,0.05719392314566577,0.002240256000050067,0.84375,0.8561016511867905,0.1795129579982127,mod210,random_matched,16
0.3,77,0.06881143878462913,0.0022456969998074783,0.8571428571428571,0.8639204545454546,0.14542204890730356,mod210,random_matched,16
0.35,90,0.08042895442359249,0.002343436000046495,0.8777777777777778,0.8833638443935927,0.13911230265117666,mod210,random_matched,16
0.39999999999999997,103,0.09204647006255585,0.002306344999851717,0.883495145631068,0.8919614867890729,0.16130907450306706,mod210,random_matched,16
0.44999999999999996,116,0.10366398570151922,0.0023353770000085206,0.8879310344827587,0.8949899193548387,0.14071985454993682,mod210,random_matched,16
0.49999999999999994,128,0.11438784629133154,0.0023535319999155035,0.8984375,0.9044595755122071,0.1638879579982127,mod210,random_matched,16
0.5499999999999999,141,0.1260053619302949,0.0023226850000810373,0.900709219858156,0.9057178932178933,0.16089593672161692,mod210,random_matched,16
0.6,154,0.13762287756925826,0.002400689999831229,0.9090909090909091,0.9114190917259971,0.13243503592029063,mod210,random_matched,16
0.65,167,0.14924039320822163,0.00234669299993584,0.8802395209580839,0.8825581395348838,0.12038122147126662,mod210,random_matched,16
0.7,180,0.16085790884718498,0.002531269000201064,0.8888888888888888,0.8904863654863655,0.12117962466487936,mod210,random_matched,16
0.75,192,0.17158176943699732,0.00238180199994531,0.8854166666666666,0.8862944699410865,0.10659629133154605,mod210,random_matched,16
0.7999999999999999,205,0.18319928507596067,0.002408674999969662,0.8878048780487805,0.8870802612322564,0.0789032019006517,mod210,random_matched,16
0.85,218,0.19481680071492405,0.002434925999978077,0.8853211009174312,0.8850404470998925,0.09121020570463476,mod210,random_matched,16
0.9,231,0.2064343163538874,0.0023943539999891073,0.8874458874458875,0.8884642783806996,0.10213200561726035,mod210,random_matched,16
0.95,244,0.21805183199285075,0.0024392679999891698,0.889344262295082,0.8894194041252865,0.10386176181895426,mod210,random_matched,16
1.0,256,0.2287756925826631,0.002485255000010511,0.88671875,0.8881205607451174,0.10783204870420021,mod210,random_matched,16
0.05,13,0.01161751563896336,0.002317514999958803,0.9230769230769231,0.9166666666666666,0.4355537224169932,mod210,random_matched,17
0.1,26,0.02323503127792672,0.002216430000089531,0.9230769230769231,0.9142857142857143,0.43555372241699314,mod210,random_matched,17
0.15,39,0.03485254691689008,0.0021566259999872273,0.9487179487179487,0.9472222222222222,0.17914346600673678,mod210,random_matched,17
0.2,52,0.04647006255585344,0.0021886869999434566,0.9423076923076923,0.9407051282051282,0.16632295318622395,mod210,random_matched,17
0.25,64,0.05719392314566577,0.0021345650000057503,0.953125,0.9474358974358974,0.12363159070598745,mod210,random_matched,17
0.3,77,0.06881143878462913,0.0024133669999173435,0.948051948051948,0.9427083333333334,0.1167322400566368,mod210,random_matched,17
0.35,90,0.08042895442359249,0.0025750820000212116,0.9333333333333333,0.9291040100250626,0.13982722669049744,mod210,random_matched,17
0.39999999999999997,103,0.09204647006255585,0.002216302999840991,0.9223300970873787,0.9206492519869098,0.11889950285015222,mod210,random_matched,17
0.44999999999999996,116,0.10366398570151922,0.002286773000150788,0.896551724137931,0.8913308913308913,0.11990385504298787,mod210,random_matched,17
0.49999999999999994,128,0.11438784629133154,0.0030331299999488692,0.8984375,0.8936308983666061,0.09781333780160856,mod210,random_matched,17
0.5499999999999999,141,0.1260053619302949,0.0024646120000397786,0.900709219858156,0.8932896307550395,0.11769627136691196,mod210,random_matched,17
0.6,154,0.13762287756925826,0.002449955999964004,0.9090909090909091,0.9031756997426235,0.1013311978459431,mod210,random_matched,17
0.65,167,0.14924039320822163,0.0034554250000837783,0.9041916167664671,0.9016652274419473,0.05925949709160766,mod210,random_matched,17
0.7,180,0.16085790884718498,0.003944168000089121,0.9,0.9004411764705882,0.03866547512660118,mod210,random_matched,17
0.75,192,0.17158176943699732,0.0029569659998287534,0.8854166666666666,0.8850762527233115,0.04281166219839144,mod210,random_matched,17
0.7999999999999999,205,0.18319928507596067,0.0025884480000968324,0.8829268292682927,0.8814700650226965,0.07101288171058656,mod210,random_matched,17
0.85,218,0.19481680071492405,0.002515707999918959,0.8715596330275229,0.8723045316265655,0.08667634109747399,mod210,random_matched,17
0.9,231,0.2064343163538874,0.0029860540000754554,0.8614718614718615,0.8648687392728975,0.10057681371354302,mod210,random_matched,17
0.95,244,0.21805183199285075,0.0026228090000586235,0.8647540983606558,0.8673121852742367,0.07201248187052262,mod210,random_matched,17
1.0,256,0.2287756925826631,0.00258665700016536,0.85546875,0.8547342414529915,0.04281166219839144,mod210,random_matched,17
0.05,13,0.01161751563896336,0.0026516089999404358,0.8461538461538461,0.8809523809523809,0.5550285282188767,mod210,random_matched,18
0.1,26,0.02323503127792672,0.005109403999995266,0.8076923076923077,0.8382936507936508,0.3787722554478587,mod210,random_matched,18
0.15,39,0.03485254691689008,0.002559531999850151,0.8717948717948718,0.8875000000000001,0.29243142916065173,mod210,random_matched,18
0.2,52,0.04647006255585344,0.002494494000075065,0.8846153846153846,0.8891402714932126,0.21550835223757475,mod210,random_matched,18
0.25,64,0.05719392314566577,0.004543769999827418,0.890625,0.8875,0.1554121983914209,mod210,random_matched,18
0.3,77,0.06881143878462913,0.002400634999958129,0.8831168831168831,0.8833732057416268,0.12659726332648583,mod210,random_matched,18
0.35,90,0.08042895442359249,0.0024437950000901765,0.8777777777777778,0.8788339920948616,0.10610664283586538,mod210,random_matched,18
0.39999999999999997,103,0.09204647006255585,0.004377927999939857,0.8640776699029126,0.8633825448386918,0.06659899181828438,mod210,random_matched,18
0.44999999999999996,116,0.10366398570151922,0.00246648000006644,0.8620689655172413,0.865,0.08899571661890232,mod210,random_matched,18
0.49999999999999994,128,0.11438784629133154,0.002422253000077035,0.875,0.8747653903903904,0.05451295799821271,mod210,random_matched,18
0.5499999999999999,141,0.1260053619302949,0.002403409999942596,0.8865248226950354,0.8826653738418444,0.05890517749510396,mod210,random_matched,18
0.6,154,0.13762287756925826,0.0026881069998125895,0.8766233766233766,0.8757841156641757,0.08119494446572192,mod210,random_matched,18
0.65,167,0.14924039320822163,0.0024436620001324627,0.8682634730538922,0.8668722034268252,0.05778255820798078,mod210,random_matched,18
0.7,180,0.16085790884718498,0.0025078710000343563,0.8777777777777778,0.8787706437478935,0.06562406910932381,mod210,random_matched,18
0.75,192,0.17158176943699732,0.002467576999833909,0.8802083333333334,0.8827546296296296,0.08576295799821271,mod210,random_matched,18
0.7999999999999999,205,0.18319928507596067,0.0024667430000135937,0.8780487804878049,0.8783147126127339,0.059391006778700545,mod210,random_matched,18
0.85,218,0.19481680071492405,0.0025432709999222425,0.8853211009174312,0.8842803030303029,0.04533864607160726,mod210,random_matched,18
0.9,231,0.2064343163538874,0.0024539789999380446,0.8831168831168831,0.8814726057274966,0.0328679363531911,mod210,random_matched,18
0.95,244,0.21805183199285075,0.0029437870000492694,0.8852459016393442,0.8818671283714679,0.03261840929401261,mod210,random_matched,18
1.0,256,0.2287756925826631,0.002790859000015189,0.88671875,0.8840876633076122,0.02480590929401255,mod210,random_matched,18
0.05,13,0.01161751563896336,0.0026104999999461143,0.8461538461538461,0.9,0.4839485804633258,mod210,random_matched,19
0.1,26,0.02323503127792672,0.0022995679998984997,0.8461538461538461,0.7604166666666666,0.3336770468137761,mod210,random_matched,19
0.15,39,0.03485254691689008,0.002375865999965754,0.8717948717948718,0.8500874125874126,0.2113150477761738,mod210,random_matched,19
0.2,52,0.04647006255585344,0.002320268000175929,0.9038461538461539,0.8947916666666668,0.18567402213514814,mod210,random_matched,19
0.25,64,0.05719392314566577,0.0023238339999807067,0.90625,0.8861111111111111,0.16644325290437895,mod210,random_matched,19
0.3,77,0.06881143878462913,0.002252801999929943,0.9090909090909091,0.8818452380952382,0.15670299316411918,mod210,random_matched,19
0.35,90,0.08042895442359249,0.002320980000149575,0.9111111111111111,0.8986538461538461,0.07167113494191243,mod210,random_matched,19
0.39999999999999997,103,0.09204647006255585,0.0023742699997910677,0.8932038834951457,0.8869517543859651,0.10338634529789945,mod210,random_matched,19
0.44999999999999996,116,0.10366398570151922,0.00235890399994787,0.9051724137931034,0.9022257151652932,0.0762688360913377,mod210,random_matched,19
0.49999999999999994,128,0.11438784629133154,0.0025220270001682366,0.90625,0.9023115079365078,0.0477128016085791,mod210,random_matched,19
0.5499999999999999,141,0.1260053619302949,0.002552668999896923,0.9148936170212766,0.9111703166581215,0.04894187439393072,mod210,random_matched,19
0.6,154,0.13762287756925826,0.002465150000034555,0.9025974025974026,0.9004230478351295,0.029246892517669987,mod210,random_matched,19
0.65,167,0.14924039320822163,0.00240850699992734,0.8982035928143712,0.8962532938076416,0.035307401283224404,mod210,random_matched,19
0.7,180,0.16085790884718498,0.002422197999976561,0.9,0.896532474761849,0.07882037533512062,mod210,random_matched,19
0.75,192,0.17158176943699732,0.002439392000042062,0.9010416666666666,0.8972571123940293,0.09132037533512058,mod210,random_matched,19
0.7999999999999999,205,0.18319928507596067,0.0024915509998209018,0.8829268292682927,0.8766748366013073,0.05768216395300679,mod210,random_matched,19
0.85,218,0.19481680071492405,0.002459074000171313,0.8853211009174312,0.8802736006683375,0.04640447319444779,mod210,random_matched,19
0.9,231,0.2064343163538874,0.0025111770000876277,0.8874458874458875,0.8828802917512595,0.04505414156888693,mod210,random_matched,19
0.95,244,0.21805183199285075,0.002460731999917698,0.8934426229508197,0.8902629281477229,0.027454255116541426,mod210,random_matched,19
1.0,256,0.2287756925826631,0.0026489619999665592,0.890625,0.8863969803670507,0.05486204200178729,mod210,random_matched,19
0.05,13,0.01161751563896336,0.002542413000128363,1.0,1.0,0.5929744964597512,mod210,random_matched,20
0.1,26,0.02323503127792672,0.0025255660000311764,0.9230769230769231,0.95,0.5160514195366742,mod210,random_matched,20
0.15,39,0.03485254691689008,0.0023795590000190714,0.8974358974358975,0.930952380952381,0.5416924451776999,mod210,random_matched,20
0.2,52,0.04647006255585344,0.0027224199998272525,0.9230769230769231,0.9372549019607843,0.2852821887674435,mod210,random_matched,20
0.25,64,0.05719392314566577,0.0026489419999506936,0.9375,0.9442724458204335,0.1795129579982127,mod210,random_matched,20
0.3,77,0.06881143878462913,0.0027768259999447764,0.922077922077922,0.936141304347826,0.27529217877743345,mod210,random_matched,20
0.35,90,0.08042895442359249,0.002710001999957967,0.9333333333333333,0.9396135265700483,0.16562406910932378,mod210,random_matched,20
0.39999999999999997,103,0.09204647006255585,0.00251448399990295,0.9320388349514563,0.9315217391304348,0.08601646754643971,mod210,random_matched,20
0.44999999999999996,116,0.10366398570151922,0.002465522000193232,0.9310344827586207,0.9273150723025584,0.03526855875011556,mod210,random_matched,20
0.49999999999999994,128,0.11438784629133154,0.002435168999909365,0.9296875,0.9265905662964486,0.027186662198391442,mod210,random_matched,20
0.5499999999999999,141,0.1260053619302949,0.0025319440001112525,0.9148936170212766,0.9108374568900885,0.03346452950012363,mod210,random_matched,20
0.6,154,0.13762287756925826,0.0024481840000589727,0.9155844155844156,0.9102584879669394,0.052806889268015245,mod210,random_matched,20
0.65,167,0.14924039320822163,0.002439510999920458,0.9101796407185628,0.9053723138430785,0.06913786368282207,mod210,random_matched,20
0.7,180,0.16085790884718498,0.002543089000027976,0.9055555555555556,0.9025255102040817,0.06088769734882335,mod210,random_matched,20
0.75,192,0.17158176943699732,0.002471667999998317,0.8958333333333334,0.8899140049140049,0.05102211796246639,mod210,random_matched,20
0.7999999999999999,205,0.18319928507596067,0.002572644000110813,0.8975609756097561,0.8921608937786819,0.05371520739336075,mod210,random_matched,20
0.85,218,0.19481680071492405,0.0024368560000311845,0.8990825688073395,0.8922206561741446,0.0836100384517631,mod210,random_matched,20
0.9,231,0.2064343163538874,0.0025325510000584472,0.8961038961038961,0.8917427946474524,0.05819203138237988,mod210,random_matched,20
0.95,244,0.21805183199285075,0.002544739000086338,0.8975409836065574,0.8948949579831933,0.03548250047612761,mod210,random_matched,20
1.0,256,0.2287756925826631,0.00261595999995734,0.89453125,0.8912276429882063,0.0382246983914209,mod210,random_matched,20
0.05,13,0.01161751563896336,0.0027907189999041293,0.8461538461538461,0.6666666666666666,0.3680483948580464,mod210,random_matched,21
0.1,26,0.02323503127792672,0.0045294530000319355,0.8076923076923077,0.7785714285714286,0.24603010930088678,mod210,random_matched,21
0.15,39,0.03485254691689008,0.0024598819998118415,0.7948717948717948,0.76875,0.18533030865470543,mod210,random_matched,21
0.2,52,0.04647006255585344,0.0043712329998015775,0.8269230769230769,0.8220373376623378,0.09881762562727714,mod210,random_matched,21
0.25,64,0.05719392314566577,0.0024621380000553472,0.84375,0.8387328615656789,0.08439454870420021,mod210,random_matched,21
0.3,77,0.06881143878462913,0.0023151919999691017,0.8311688311688312,0.8248709810010961,0.08119494446572192,mod210,random_matched,21
0.35,90,0.08042895442359249,0.004518561999930171,0.8444444444444444,0.8413431013431013,0.0716711349419124,mod210,random_matched,21
0.39999999999999997,103,0.09204647006255585,0.0025113799999871844,0.8543689320388349,0.8545787545787545,0.053480482747251784,mod210,random_matched,21
0.44999999999999996,116,0.10366398570151922,0.004403418999800124,0.8448275862068966,0.844400143678161,0.037271578687867846,mod210,random_matched,21
0.49999999999999994,128,0.11438784629133154,0.002558412999860593,0.859375,0.8554017857142857,0.05843666219839144,mod210,random_matched,21
0.5499999999999999,141,0.1260053619302949,0.0024161180001556204,0.8581560283687943,0.8526965294206673,0.024147700264293775,mod210,random_matched,21
0.6,154,0.13762287756925826,0.00469946299995172,0.8701298701298701,0.8651895206243032,0.06835880830518903,mod210,random_matched,21
0.65,167,0.14924039320822163,0.0036661829999502515,0.8682634730538922,0.8640956382553021,0.05778255820798084,mod210,random_matched,21
0.7,180,0.16085790884718498,0.0025434639999275532,0.8722222222222222,0.869742465137202,0.05451295799821268,mod210,random_matched,21
0.75,192,0.17158176943699732,0.005428154000128416,0.8645833333333334,0.8616448135198135,0.04387287756925823,mod210,random_matched,21
0.7999999999999999,205,0.18319928507596067,0.0028058499999588093,0.8682926829268293,0.8646930036382369,0.041744589027659734,mod210,random_matched,21
