schedule_name,schedule_type,trial,schedule_fraction,n_eval,fraction_of_all_queries,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,mean_confidence,median_confidence,lane_coverage_fraction,cost_query_fraction,cost_accuracy_gap,cost_coverage_gap,cost_class_shift,score_balanced,score_min_queries,score_accuracy_first,score_coverage_first,score_distribution_first
random_matched,random_matched,0,0.85,254,0.22698838248436104,0.003016466999952172,0.8503937007874016,0.8482502952784259,0.09818243228979753,1.316255357939037,1.1998066780735446,1.0,0.22698838248436104,0.03970681964803156,0.0,0.10471420294727739,0.08635161293999291,0.14524173557313422,0.06834376945620083,0.05444638257938979,0.085860643463573
random_matched,random_matched,0,0.9,269,0.24039320822162646,0.003388909000022977,0.8587360594795539,0.8568661865278702,0.12157030806183158,1.3057845501668308,1.1893451168304043,1.0,0.24039320822162646,0.029952880680312374,0.0,0.12965800106861375,0.090030510453808,0.15267028479883402,0.06699650974829277,0.05651300151018344,0.09541040183076757
random_matched,random_matched,0,0.95,284,0.2537980339588919,0.003923979999854055,0.8626760563380281,0.8604558384791507,0.10727636597062262,1.3585721560559034,1.2086971902619528,1.0,0.2537980339588919,0.025889082167256258,0.0,0.11441312764118063,0.08967265639443976,0.15750250198332266,0.0650444671583056,0.055983288399765914,0.0903072266921201
random_matched,random_matched,0,1.0,298,0.26630920464700625,0.0034744339998269425,0.8624161073825504,0.8594978973775875,0.09791820357342065,1.360111923352248,1.2086971902619528,1.0,0.26630920464700625,0.026973554889671365,0.0,0.10443239591942213,0.09168290476104986,0.1636566908702135,0.06657375322279596,0.057133009011410996,0.08846272778723763
random_matched,random_matched,1,0.05,15,0.013404825737265416,0.003460187999962727,0.6,0.6416666666666666,0.25451295799821266,1.1056639492483469,0.5083959318331881,0.25,0.013404825737265416,0.2735774717803961,0.75,0.2714449104079298,0.32732005811864445,0.17791151314138798,0.3058016979696204,0.4725495828464818,0.3289830559688608
random_matched,random_matched,1,0.1,30,0.02680965147453083,0.002546615000028396,0.7666666666666667,0.7222222222222222,0.14548704200178725,1.1074991019356095,0.7978384997366177,0.75,0.02680965147453083,0.1823815699692769,0.25,0.1551658406404879,0.1563108384539528,0.10085728486735998,0.16646697376679456,0.19013342427754765,0.16168317646969402
random_matched,random_matched,1,0.15,45,0.040214477211796246,0.0029837470001439215,0.7777777777777778,0.7388888888888889,0.18921656240691093,1.0659095385079957,0.8572117974798094,1.0,0.040214477211796246,0.16351345235318324,0.0,0.20180454949803023,0.09755401005126772,0.08317678050458677,0.12432069794348241,0.06709098961986827,0.12763235446927734
random_matched,random_matched,1,0.2,60,0.05361930294906166,0.002652728999919418,0.8333333333333334,0.8040178571428572,0.14906166219839143,1.1937311476965926,1.0180290195734367,1.0,0.05361930294906166,0.08978179035934118,0.0,0.1589782691574533,0.06867519273665282,0.06783389112756455,0.07780979657370929,0.04638616994793988,0.09407965069517588
random_matched,random_matched,1,0.25,75,0.06702412868632708,0.00331090800000311,0.8666666666666667,0.845969089390142,0.11810545129579977,1.2099154792465736,1.0200324096890467,1.0,0.06702412868632708,0.042289343308431454,0.0,0.1259626382005337,0.05045169805961283,0.06003187042464113,0.0480234891080613,0.033222218950110294,0.0710110104102704
random_matched,random_matched,1,0.3,90,0.08042895442359249,0.00269333899996127,0.8777777777777778,0.8648989898989898,0.10032767351802202,1.2467439938695744,1.0418147285220987,1.0,0.08042895442359249,0.020859047952718025,0.0,0.10700216037615959,0.043458229445773364,0.06015090295877134,0.03527998797278565,0.02797932118933434,0.06007996930218222
random_matched,random_matched,1,0.35,105,0.0938337801608579,0.0026437030001034145,0.8761904761904762,0.8624461206896552,0.10739180390654926,1.2495317822314105,1.0644136353759817,1.0,0.0938337801608579,0.023635909437035245,0.0,0.11453624530254347,0.04891145013855833,0.068971180977985,0.03971023721660418,0.031437668913641845,0.0657985425044049
random_matched,random_matched,1,0.39999999999999997,120,0.10723860589812333,0.0025161080000088987,0.8916666666666667,0.8745485036119711,0.14548704200178725,1.293181864806976,1.173831714538229,1.0,0.10723860589812333,0.009934958372239684,0.0,0.1551658406404879,0.05356176300088791,0.07698155690107654,0.0375633499721111,0.034086114541827216,0.08063586673397359
random_matched,random_matched,1,0.44999999999999996,135,0.12064343163538874,0.0031757419999394187,0.8888888888888888,0.8705986887508625,0.1603018568166021,1.258617952835746,1.1133057915660391,1.0,0.12064343163538874,0.01440649265391114,0.0,0.1709662388274664,0.06084806616183604,0.08705213444568824,0.04383703422040164,0.03879476179153274,0.09008463343977266
random_matched,random_matched,1,0.49999999999999994,149,0.13315460232350312,0.0023850769998716714,0.8657718120805369,0.8472845255624422,0.18951484726895412,1.2369469023413646,1.1000276568573768,1.0,0.13315460232350312,0.0408001550435061,0.0,0.20212267832058678,0.07788710659419093,0.10364733787086193,0.06466555120668781,0.05038549694146067,0.1110223004376367
random_matched,random_matched,1,0.5499999999999999,164,0.14655942806076855,0.0025228409999726864,0.8719512195121951,0.8547755691036706,0.19761764641775098,1.2444401947805097,1.1008428675803665,1.0,0.14655942806076855,0.032319641607315513,0.0,0.21076453139674356,0.0795664112872641,0.10976404897492595,0.062452152313178945,0.05114027775061852,0.11436963716964159
random_matched,random_matched,1,0.6,179,0.15996425379803395,0.0028920269999161974,0.8770949720670391,0.8649249540590797,0.17898063414561086,1.2590134423446608,1.1133057915660391,1.0,0.15996425379803395,0.020829654263135357,0.0,0.19088765688995285,0.07591459097509878,0.11227651884369781,0.055581196316581594,0.04829081732448422,0.10555711439147007
random_matched,random_matched,1,0.65,194,0.17336907953529937,0.0025109420000717364,0.8711340206185567,0.8556818181818182,0.15851782242982043,1.2387816118906816,1.1008428675803665,1.0,0.17336907953529937,0.03129368875555757,0.0,0.16906351820336357,0.07965458867877452,0.12008276775364041,0.0616879270039658,0.050735135939520656,0.10145419140052972
random_matched,random_matched,1,0.7,209,0.1867739052725648,0.0024955940000381815,0.8755980861244019,0.8635194524803086,0.12386315532921993,1.246570985719994,1.1016580783033563,1.0,0.1867739052725648,0.022420804409006817,0.0,0.13210338430556337,0.0743562655071281,0.1215411874327187,0.054678906866845144,0.04683162532369276,0.08646264061536177
random_matched,random_matched,1,0.75,224,0.20017873100983022,0.002393709999978455,0.8705357142857143,0.8584365252583338,0.14201934124856377,1.2588921624431826,1.1008428675803665,1.0,0.20017873100983022,0.02817512052850267,0.0,0.15146744458362835,0.08262609162497775,0.13228882664589514,0.06207862642693897,0.05221733424196304,0.09765756761705155
random_matched,random_matched,1,0.7999999999999999,239,0.21358355674709562,0.00244127800010574,0.8744769874476988,0.8625725094577553,0.13279190550439163,1.2571985505478889,1.1000276568573768,1.0,0.21358355674709562,0.023492826348523274,0.0,0.1416261363509476,0.08286229886139919,0.1375067764331282,0.06029584295627306,0.05207335373428992,0.0945611946395742
random_matched,random_matched,1,0.85,254,0.22698838248436104,0.0035226090001287957,0.8740157480314961,0.8625631313131313,0.11678030862764138,1.269423429793513,1.1008428675803665,1.0,0.22698838248436104,0.023503443224670437,0.0,0.1245493379282603,0.08365570143896395,0.14317440496539222,0.060605257100282445,0.05237905197164779,0.08974385335012589
random_matched,random_matched,1,0.9,269,0.24039320822162646,0.0041573640000933665,0.8698884758364313,0.8553258895092161,0.11268691177398829,1.2619086279095595,1.069895031341663,1.0,0.24039320822162646,0.03169663099901341,0.0,0.12018362016306985,0.0892196659295218,0.1521587842879549,0.067095321848959,0.05600150099930431,0.09205658704822527
random_matched,random_matched,1,0.95,284,0.2537980339588919,0.0034755500000756,0.8732394366197183,0.8613407164064808,0.10650857782980278,1.2726492512567333,1.112386159889406,1.0,0.2537980339588919,0.024887323318731346,0.0,0.11359426095267756,0.08919921079418057,0.15717017560234114,0.06436152518034036,0.055650962018784375,0.08972924030458765
random_matched,random_matched,1,1.0,298,0.26630920464700625,0.0033892310000283032,0.87248322147651,0.8630463286713287,0.09280217835915339,1.2755643365097582,1.1426011582611977,1.0,0.26630920464700625,0.022956421749495238,0.0,0.09897601752181913,0.08945845140234777,0.16210676974540916,0.06361783549892999,0.05558308788660666,0.0852758931431524
random_matched,random_matched,2,0.05,15,0.013404825737265416,0.0024349130001155572,0.8,0.8541666666666666,0.3878462913315461,0.9527458537566299,1.0186359937873957,0.375,0.013404825737265416,0.03300897217520252,0.625,0.41364849409073584,0.2332016208092476,0.1194897466083702,0.1569309565747849,0.364127816313464,0.3007223645406848
random_matched,random_matched,2,0.1,30,0.02680965147453083,0.0023551650001536473,0.8666666666666667,0.88125,0.25522788203753355,1.1324530798682395,1.0365762910950953,0.625,0.02680965147453083,0.0023482810490503825,0.375,0.27220739611132294,0.1421054206524988,0.08005311818438686,0.08890115596174214,0.21932925759457453,0.18849147642797143
random_matched,random_matched,2,0.15,45,0.040214477211796246,0.002428010999892649,0.8888888888888888,0.8920454545454546,0.07745010425975576,1.195028155853642,1.0545165884027947,1.0,0.040214477211796246,0.0,0.0,0.08260261786758168,0.022444011983086314,0.030378224253246107,0.014292433368527604,0.014292433368527604,0.03907321872880211
random_matched,random_matched,2,0.2,60,0.05361930294906166,0.0025830790000327397,0.8833333333333333,0.8802884615384615,0.0290437890974084,1.2068300593313788,1.1172062737118935,1.0,0.05361930294906166,0.0034368262961327026,0.0,0.030975981700343116,0.01925411219596333,0.0334474213660514,0.013202589390073183,0.011999700186426737,0.021292494696529673
random_matched,random_matched,2,0.25,75,0.06702412868632708,0.003262940000013259,0.88,0.8759951348960637,0.07499553172475423,1.170462236534214,1.0453237336106422,1.0,0.06702412868632708,0.008297245819316887,0.0,0.07998475028593212,0.031657780751232496,0.04693605726090233,0.023030441823132405,0.020126405786371496,0.04412183087215113
random_matched,random_matched,2,0.3,90,0.08042895442359249,0.0025486829999863403,0.9,0.8938136403811461,0.08388442061364312,1.1261289384589352,1.0107600908267962,1.0,0.08042895442359249,0.0,0.0,0.08946498919811918,0.033526986985616,0.05318242385278779,0.021010842083350793,0.021010842083350793,0.04785033884278655
random_matched,random_matched,2,0.35,105,0.0938337801608579,0.002456440999822007,0.8952380952380953,0.891161937641601,0.09023362696284948,1.1555372030419948,1.002884187866197,1.0,0.0938337801608579,0.0,0.0,0.09623658842110995,0.037893933303380964,0.06123223793058284,0.02369872586623968,0.02369872586623968,0.052569702392572665
random_matched,random_matched,2,0.39999999999999997,120,0.10723860589812333,0.0029407780000383354,0.8833333333333333,0.8787476280834914,0.044995531724754206,1.195208019702651,1.022720809280921,1.0,0.10723860589812333,0.005181183907444007,0.0,0.04798894395730076,0.035821407435731346,0.06507542361655891,0.023993395624914978,0.022179981257309574,0.03657666444449981
random_matched,random_matched,2,0.44999999999999996,135,0.12064343163538874,0.0024430640000900894,0.8814814814814815,0.8803977272727272,0.05763082116969517,1.2256422257141764,1.0268056247744464,1.0,0.12064343163538874,0.0033131279726006263,0.0,0.061464819756851787,0.04054017566278517,0.07332865136829915,0.026230873504553866,0.025071278714143642,0.04351072464119918
random_matched,random_matched,2,0.49999999999999994,149,0.13315460232350312,0.0024023959999794897,0.8926174496644296,0.8915352852852854,0.08179642657934036,1.2649713187930665,1.0453237336106422,1.0,0.13315460232350312,0.0,0.0,0.08723808744022289,0.04637436369690921,0.08195884002194902,0.028696999092547755,0.028696999092547755,0.054868425324614625
random_matched,random_matched,2,0.5499999999999999,164,0.14655942806076855,0.0024296819999563013,0.8963414634146342,0.8963196864111498,0.08355674709562105,1.2846512174899505,1.075060574378734,1.0,0.14655942806076855,0.0,0.0,0.089115516584064,0.050007184502801734,0.08951923709182912,0.030895465867521683,0.030895465867521683,0.057630120842740884
random_matched,random_matched,2,0.6,179,0.15996425379803395,0.0025476840000919765,0.8938547486033519,0.894756207167734,0.09752322754254841,1.2821748959512906,1.0883177269235413,1.0,0.15996425379803395,0.0,0.0,0.1040111433664808,0.05559273495448061,0.09838145392556677,0.034395752406353175,0.034395752406353175,0.06559909541629741
random_matched,random_matched,2,0.65,194,0.17336907953529937,0.0024192620001031173,0.8865979381443299,0.8872670807453416,0.08871138627087882,1.279684718280677,1.075060574378734,1.0,0.17336907953529937,0.0,0.0,0.09461307780891479,0.05753423155516206,0.10481430152530614,0.03546666971118638,0.03546666971118638,0.06385059305386082
random_matched,random_matched,2,0.7,209,0.1867739052725648,0.002744401000200014,0.8803827751196173,0.880943396226415,0.09073378058844403,1.2777853739876006,1.0883177269235413,1.0,0.1867739052725648,0.0026953832127427036,0.0,0.09677001570574616,0.06215236279846307,0.11307649527367095,0.03931031728910496,0.03836693316464501,0.06739793787636886
random_matched,random_matched,2,0.75,224,0.20017873100983022,0.002690075000145953,0.8839285714285714,0.8829204510305655,0.0973764841057066,1.286709236329661,1.1172643916405551,1.0,0.20017873100983022,0.0004571850580522911,0.0,0.10385463754697452,0.06578289315482204,0.12059806207461717,0.04068658444100336,0.04052656967068506,0.07168296093477741
random_matched,random_matched,2,0.7999999999999999,239,0.21358355674709562,0.002622112999915771,0.891213389121339,0.8902849219064751,0.11605550383075144,1.3250580087334165,1.1667428932856203,1.0,0.21358355674709562,0.0,0.0,0.12377631413134851,0.07196233630647618,0.12984858762403745,0.044415164925199195,0.044415164925199195,0.08154805916460375
random_matched,random_matched,2,0.85,254,0.22698838248436104,0.0026337169999806065,0.8858267716535433,0.8840514745188881,0.0852842456355154,1.3326883473871387,1.1934140618656763,1.0,0.22698838248436104,0.0,0.0,0.09095794020791244,0.07039078665227713,0.13393940438718982,0.043144051393445404,0.043144051393445404,0.07043143345581913
random_matched,random_matched,2,0.9,269,0.24039320822162646,0.002546732000155316,0.8810408921933085,0.8789705843124702,0.06537967051038002,1.3171347239020232,1.1726091255898603,1.0,0.24039320822162646,0.004928778046347209,0.0,0.06972917584932828,0.07228275074902737,0.14042137661841417,0.04598916564598512,0.044264093329763596,0.06518284608456208
random_matched,random_matched,2,0.95,284,0.2537980339588919,0.002305707000004986,0.8873239436619719,0.8835045983483483,0.03426097244773377,1.325842868788744,1.1934140618656763,1.0,0.2537980339588919,0.0,0.0,0.03654024796894213,0.06893054568506429,0.14324294347428476,0.041723729890728,0.041723729890728,0.052685804281410634
random_matched,random_matched,2,1.0,298,0.26630920464700625,0.0021927249999862397,0.8926174496644296,0.8897119240767593,0.04109013920626636,1.3424550121923846,1.1934140618656763,1.0,0.26630920464700625,0.0,0.0,0.04382373786867333,0.07315086184205256,0.1508524363427208,0.044328754483918265,0.044328754483918265,0.05747587584452027
random_matched,random_matched,3,0.05,15,0.013404825737265416,0.0018662440002117364,0.8666666666666667,0.8541666666666666,0.12904378909740838,1.540948208379356,1.56564429987753,0.25,0.013404825737265416,0.03300897217520252,0.75,0.13762866946244753,0.22304864711500436,0.10438776414554138,0.14807897411195609,0.39902583385063517,0.21531443468936948
random_matched,random_matched,3,0.1,30,0.02680965147453083,0.001814302000184398,0.8,0.8116071428571427,0.1992850759606792,1.318545393904916,1.3319821793024866,0.75,0.02680965147453083,0.08119005823058449,0.25,0.21254288982081587,0.12950036672245965,0.08129711185071967,0.11148977164161192,0.17057325126090733,0.1593361182071521
random_matched,random_matched,3,0.15,45,0.040214477211796246,0.0018596039999465575,0.8,0.7725694444444444,0.19350610664283588,1.324640441567651,1.1726091255898603,0.875,0.040214477211796246,0.12538413133732748,0.125,0.2063794637183886,0.11614498482877197,0.08660194167265867,0.12065059675600479,0.12051615078794017,0.14492998990345676
random_matched,random_matched,3,0.2,60,0.05361930294906166,0.00186972100004823,0.8333333333333334,0.815073815073815,0.14906166219839143,1.3950458725106125,1.3073200678160677,0.875,0.05361930294906166,0.07726548348334748,0.125,0.1589782691574533,0.09554448533005502,0.07720481440856612,0.08905001244811307,0.10575709322894146,0.11595057397617745
random_matched,random_matched,3,0.25,75,0.06702412868632708,0.0018794370000705385,0.8266666666666667,0.8053613053613055,0.12239499553172478,1.3525217300498782,1.1726091255898603,1.0,0.06702412868632708,0.08826089001953243,0.0,0.13053755242089213,0.06722797654155194,0.07198224852445222,0.07606390855675772,0.04517259704992138,0.08433386277618903
random_matched,random_matched,3,0.3,90,0.08042895442359249,0.0019077160000051663,0.8333333333333334,0.8185416666666667,0.12683943997616923,1.3955910442809825,1.2130624085887598,1.0,0.08042895442359249,0.0733395735796025,0.0,0.13527767187698567,0.06606774014030684,0.07609858551557508,0.06959585449899894,0.04392700374613807,0.08451030530923377
random_matched,random_matched,3,0.35,105,0.0938337801608579,0.0019493909999255266,0.8476190476190476,0.8318415552989056,0.13001404315077242,1.3491095427610516,1.1215998073835505,1.0,0.0938337801608579,0.058282941799960755,0.0,0.13866347148848107,0.06465699539347289,0.08004566168731014,0.06291117925295325,0.04251214962296698,0.08411119106951132
random_matched,random_matched,3,0.39999999999999997,120,0.10723860589812333,0.001973458999827926,0.8666666666666667,0.8521478804770547,0.1157283288650581,1.3786312140554826,1.1450713691156844,1.0,0.10723860589812333,0.03529441389124312,0.0,0.12342737323675182,0.05767680232197869,0.0801475740404538,0.049605176543139555,0.03725213168120446,0.07428034365223002
random_matched,random_matched,3,0.44999999999999996,135,0.12064343163538874,0.0020372970000153146,0.8666666666666667,0.8517628205128206,0.11943203256876175,1.4137128444472797,1.2614828437524126,1.0,0.12064343163538874,0.03573033529290819,0.0,0.12737747278349637,0.0617730961788895,0.0880242185010405,0.05227246319940286,0.039766845846884995,0.0779800876819339
random_matched,random_matched,3,0.49999999999999994,149,0.13315460232350312,0.001973971000097663,0.8657718120805369,0.8505485527544352,0.11684689709772028,1.3710571631311304,1.2031218949508014,1.0,0.13315460232350312,0.03710499210586696,0.0,0.1246203563213391,0.06496845126613007,0.09497331493652739,0.05469822124417956,0.04171147400712612,0.07909758090352785
random_matched,random_matched,3,0.5499999999999999,164,0.14655942806076855,0.0020074290000593464,0.8780487804878049,0.8644236008260184,0.10759824756424505,1.3781899658328307,1.1622708349598971,1.0,0.14655942806076855,0.02139722976925183,0.0,0.11475642301219043,0.061342350886258834,0.09743263517695472,0.046297894371885424,0.03880886395264728,0.07323579085630441
random_matched,random_matched,3,0.6,179,0.15996425379803395,0.002047799999900235,0.88268156424581,0.8667945823007696,0.13341920409783276,1.3856937913744873,1.1519325443299337,1.0,0.15996425379803395,0.018713072329380836,0.0,0.14229516716114643,0.06788491383896375,0.10688812438737855,0.04945199818344823,0.042902422868164945,0.08559097301650888
random_matched,random_matched,3,0.65,194,0.17336907953529937,0.002037930999904347,0.8865979381443299,0.8723563833632495,0.0933915591056079,1.3949104320058459,1.1622708349598971,1.0,0.17336907953529937,0.012416629333129677,0.0,0.09960460792906523,0.06262878133978,0.10841761187060361,0.043415800323079234,0.03906998005648385,0.06895136243520342
random_matched,random_matched,3,0.7,209,0.1867739052725648,0.0020146510000813578,0.8947368421052632,0.8784243352664406,0.11652577703092731,1.4161286190242242,1.2031218949508014,1.0,0.1867739052725648,0.00554717952123716,0.0,0.12427787313916094,0.06727667012144835,0.11654023009413604,0.04377218081754311,0.04183066798511011,0.0791140299268584
random_matched,random_matched,3,0.75,224,0.20017873100983022,0.0021461070000441396,0.9017857142857143,0.8860006350718425,0.09191880505553429,1.4040774721226732,1.2202245954430122,1.0,0.20017873100983022,0.0,0.0,0.09803387615053648,0.06474976417503803,0.11990168967046028,0.03983019726652818,0.03983019726652818,0.06924036011168913
random_matched,random_matched,3,0.7999999999999999,239,0.21358355674709562,0.0022339229999488452,0.895397489539749,0.8772395833333334,0.11224157851638306,1.4037447934741512,1.2289680594793255,1.0,0.21358355674709562,0.0068884218504228,0.0,0.11970866027433533,0.07376313587557218,0.13116392770094185,0.04814145264975155,0.04573050500210357,0.08164310308440417
random_matched,random_matched,3,0.85,254,0.22698838248436104,0.002123057000062545,0.8976377952755905,0.8818409527350647,0.08291992991492694,1.3939946679571418,1.2412418755334924,1.0,0.22698838248436104,0.0016792711064051943,0.0,0.08843633394472288,0.0706002906000405,0.13410706153747215,0.04389945343096956,0.04331170854372775,0.06984260872714461
random_matched,random_matched,3,0.9,269,0.24039320822162646,0.0020313879999775963,0.9033457249070632,0.8877673448095983,0.0866081305998784,1.401486882802094,1.2722253561998986,1.0,0.24039320822162646,0.0,0.0,0.09236989910528395,0.07395378692119921,0.14145325443242296,0.045295971143772366,0.045295971143772366,0.07300694087535756
random_matched,random_matched,3,0.95,284,0.2537980339588919,0.0020828730000630458,0.9049295774647887,0.89078375038328,0.09694898614205338,1.3790100905633083,1.2202245954430122,1.0,0.2537980339588919,0.0,0.0,0.1033986994786101,0.07895931341151449,0.14992878862525155,0.0484095750416948,0.0484095750416948,0.07942918488527784
random_matched,random_matched,3,1.0,298,0.26630920464700625,0.002039751999973305,0.9026845637583892,0.888606124267889,0.09000125951382767,1.3805899082797588,1.238367838121052,1.0,0.26630920464700625,0.0,0.0,0.09598876229124396,0.08097561550543815,0.15606893878497785,0.049545256926175334,0.049545256926175334,0.07834188561354852
random_matched,random_matched,4,0.05,15,0.013404825737265416,0.0016033219999371795,0.8666666666666667,0.8916666666666666,0.8114387846291331,1.5696822145191414,1.6670708918310804,0.125,0.013404825737265416,0.0,0.875,0.8654212733511245,0.35191439743698505,0.18141478149060847,0.21980285119570228,0.5260528511957023,0.5231792332010397
random_matched,random_matched,4,0.1,30,0.02680965147453083,0.001739086000043244,0.9,0.9077380952380952,0.2781054512957998,1.6114946767295022,1.6103386644860778,0.5,0.02680965147453083,0.0,0.5,0.2966069386199008,0.17619345366161782,0.09440600217298203,0.1086821415831697,0.28368214158316973,0.22266422316913995
random_matched,random_matched,4,0.15,45,0.040214477211796246,0.0017590840000138996,0.8888888888888888,0.9129464285714286,0.28239499553172476,1.557242431593785,1.5536064371410754,0.75,0.040214477211796246,0.0,0.25,0.3011818528402592,0.11773089722898794,0.07723614775051386,0.07365035686579535,0.16115035686579537,0.17650491271787314
random_matched,random_matched,4,0.2,60,0.05361930294906166,0.0017929379998804507,0.9,0.9087171052631579,0.1157283288650581,1.4769986976231075,1.5232455227247002,1.0,0.05361930294906166,0.0,0.0,0.12342737323675182,0.03191893172277819,0.041833353945659096,0.02038563276603443,0.02038563276603443,0.05741384473705998
random_matched,random_matched,4,0.25,75,0.06702412868632708,0.0018313850000595266,0.8933333333333333,0.9033189033189033,0.09572832886505814,1.4357881974940914,1.3560874774468723,1.0,0.06702412868632708,0.0,0.0,0.10209683568433096,0.032070557524231415,0.04707295434591299,0.020263302871382158,0.020263302871382158,0.05089235357668145
random_matched,random_matched,4,0.3,90,0.08042895442359249,0.001845091999939541,0.9,0.9069545088566828,0.08239499553172477,1.4940107275619254,1.495612659920054,1.0,0.08042895442359249,0.0,0.0,0.08787647731605033,0.03328871020330567,0.05302357266458091,0.020851990895143908,0.020851990895143908,0.04721493408995901
random_matched,random_matched,4,0.35,105,0.0938337801608579,0.0018950649998714653,0.9142857142857143,0.9182311621966794,0.06929656581131113,1.4577318280515597,1.4320847802667798,1.0,0.0938337801608579,0.0,0.0,0.07390664996459889,0.03454444253490431,0.05899924408493174,0.021465732020588574,0.021465732020588574,0.04363772700996824
random_matched,random_matched,4,0.39999999999999997,120,0.10723860589812333,0.0019856230001096264,0.9083333333333333,0.9167748917748917,0.08239499553172483,1.4065279957997527,1.3480160587968766,1.0,0.10723860589812333,0.0,0.0,0.0878764773160504,0.03999112307193839,0.06776888097557288,0.02487343861632354,0.02487343861632354,0.05123638181113867
random_matched,random_matched,4,0.44999999999999996,135,0.12064343163538874,0.001953998000089996,0.9111111111111111,0.9167212904055009,0.04535795849468777,1.3924535901314576,1.31981555733894,1.0,0.12064343163538874,0.0,0.0,0.048375481848604275,0.03741718018613782,0.07119143558432424,0.02293406293016874,0.02293406293016874,0.03744670748475002
random_matched,random_matched,4,0.49999999999999994,149,0.13315460232350312,0.0020040370000060648,0.912751677852349,0.9166145742262634,0.06315562192993507,1.3840289039728626,1.2816181742945996,1.0,0.13315460232350312,0.0,0.0,0.06735716826114882,0.043392225820048105,0.07997074810404162,0.026708907174640348,0.026708907174640348,0.046916057652984997
random_matched,random_matched,4,0.5499999999999999,164,0.14655942806076855,0.00209512900005393,0.9146341463414634,0.9168199411426012,0.07963338346520193,1.3674640549478891,1.2700304828221387,1.0,0.14655942806076855,0.0,0.0,0.08493114382154114,0.04937952858842331,0.08910079981557682,0.030477028591269398,0.030477028591269398,0.05595637173773174
random_matched,random_matched,4,0.6,179,0.15996425379803395,0.002135001000169723,0.9106145251396648,0.9139660080673949,0.10749821518614483,1.3653722139607878,1.2659435910437624,1.0,0.15996425379803395,0.0,0.0,0.1146497357923142,0.05718852381835562,0.0994453131681501,0.03545961164893651,0.03545961164893651,0.06985453238663078
random_matched,random_matched,4,0.65,194,0.17336907953529937,0.0020500910000009753,0.9123711340206185,0.9163838257077024,0.13789926572878952,1.3387194924718344,1.228178361939166,1.0,0.17336907953529937,0.0,0.0,0.1470732733039606,0.06540326087941893,0.11006032107481073,0.040712689260690965,0.040712689260690965,0.08483467125187916
random_matched,random_matched,4,0.7,209,0.1867739052725648,0.0026756089998798416,0.9186602870813397,0.9222750765394098,0.1192537766546515,1.3774102247992446,1.2289680594793255,1.0,0.1867739052725648,0.0,0.0,0.1271873580600029,0.06577158002714163,0.11544438370591094,0.040734821596885004,0.040734821596885004,0.07889102901488587
random_matched,random_matched,4,0.75,224,0.20017873100983022,0.0022923239998817735,0.9241071428571429,0.9258177669194618,0.1388197370100855,1.3687954507938163,1.228844644444318,1.0,0.20017873100983022,0.0,0.0,0.14805498066554104,0.0722529298522887,0.12490380012196074,0.04483230771802864,0.04483230771802864,0.08924880191769095
random_matched,random_matched,4,0.7999999999999999,239,0.21358355674709562,0.0027329909999025404,0.9246861924686193,0.9269378103064544,0.12245691573094622,1.3932270914953988,1.2816181742945996,1.0,0.21358355674709562,0.0,0.0,0.13060359197762944,0.07298642798341831,0.13053131540866555,0.04509789270982729,0.04509789270982729,0.08427897030311612
random_matched,random_matched,4,0.85,254,0.22698838248436104,0.0025271199999679084,0.9251968503937008,0.9259655020224874,0.09509334121438576,1.385535157891505,1.293163772426664,1.0,0.22698838248436104,0.0,0.0,0.10141960428793143,0.07196003626427998,0.13498557079519172,0.0441902178014473,0.0441902178014473,0.07461609908782674
random_matched,random_matched,4,0.9,269,0.24039320822162646,0.0023965279999629274,0.9182156133828996,0.9169437877593906,0.10533834311702894,1.3503684347157106,1.2287212294093104,1.0,0.24039320822162646,0.0,0.0,0.11234617417837912,0.07695022818216349,0.14345088193973246,0.04729359865108188,0.04729359865108188,0.08099745090459562
random_matched,random_matched,4,0.95,284,0.2537980339588919,0.0022271850000379345,0.9190140845070423,0.9149675151607455,0.12858563355108307,1.3498878255686766,1.228178361939166,1.0,0.2537980339588919,0.0,0.0,0.13714003425816046,0.08402051362844704,0.1533029221032066,0.05178370851964983,0.05178370851964983,0.09292571879709796
random_matched,random_matched,4,1.0,298,0.26630920464700625,0.0022673819998999534,0.912751677852349,0.9096978528519598,0.1401179144850088,1.349352260510127,1.223326960501531,1.0,0.26630920464700625,0.0,0.0,0.14943952183446896,0.08899322943692191,0.16141401473930037,0.05489033288049783,0.05489033288049783,0.09972218943083852
random_matched,random_matched,5,0.05,15,0.013404825737265416,0.0018762629999855562,0.9333333333333333,0.75,0.2831099195710456,1.0744269508657565,1.028991013480855,0.375,0.013404825737265416,0.15093470727578753,0.625,0.3019443385436523,0.2577200047623898,0.1378007648288081,0.21651598208042758,0.38243883453390193,0.2855221360969976
random_matched,random_matched,5,0.1,30,0.02680965147453083,0.0020115080001232855,0.9666666666666667,0.9166666666666666,0.2164432529043789,1.212384578484026,1.119238615868734,0.5,0.02680965147453083,0.0,0.5,0.23084254670224932,0.16632879487397012,0.08782956298121689,0.10210570239140455,0.2771057023914046,0.19635846640207938
