schedule_name,schedule_type,trial,schedule_fraction,n_eval,fraction_of_all_queries,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,mean_confidence,median_confidence
random_matched,random_matched,5,0.1,30,0.02680965147453083,0.002298049000046376,0.8666666666666667,0.9166666666666666,0.27095621090259164,1.374472532181908,1.5453987719289781
random_matched,random_matched,5,0.15,45,0.040214477211796246,0.0019784009999739283,0.8888888888888888,0.9264705882352942,0.22722669049746796,1.3428512450430434,1.363220593977926
random_matched,random_matched,5,0.2,60,0.05361930294906166,0.001959811000006084,0.9,0.9347826086956521,0.2716711349419124,1.3879030245843171,1.352142577304382
random_matched,random_matched,5,0.25,75,0.06702412868632708,0.00246307899999465,0.9066666666666666,0.9326923076923077,0.19167113494191246,1.35444029228323,1.341064560630838
random_matched,random_matched,5,0.3,90,0.08042895442359249,0.003293835000022227,0.9222222222222223,0.9351851851851851,0.14977658623771226,1.3389991419904443,1.2996659050552644
random_matched,random_matched,5,0.35,105,0.0938337801608579,0.00292760099989664,0.8952380952380953,0.9024193548387098,0.13072896719009325,1.2770067700640322,1.2668709170245567
random_matched,random_matched,5,0.39999999999999997,120,0.10723860589812333,0.0029357079999954294,0.9083333333333333,0.9155465949820789,0.12167113494191242,1.319237259617038,1.3186426669501248
random_matched,random_matched,5,0.44999999999999996,135,0.12064343163538874,0.0028106050000360483,0.9185185185185185,0.9230499892264599,0.12352298679376428,1.3372413602096243,1.3381418181216227
random_matched,random_matched,5,0.49999999999999994,149,0.13315460232350312,0.0030848220000052606,0.912751677852349,0.9223099415204679,0.09270021771596162,1.328241930343047,1.3306759216999062
random_matched,random_matched,5,0.5499999999999999,164,0.14655942806076855,0.0031243639999729567,0.9207317073170732,0.9285320881226055,0.08320800366180608,1.3179854126245503,1.2915368362871742
random_matched,random_matched,5,0.6,179,0.15996425379803395,0.0029102889999421677,0.9106145251396648,0.9118379446640317,0.06638009795258135,1.3038565563139521,1.2839765342495202
random_matched,random_matched,5,0.65,194,0.17336907953529937,0.0032049320000169246,0.9072164948453608,0.9047329099354626,0.05215444570354605,1.315620681356517,1.2821511398079577
random_matched,random_matched,5,0.7,209,0.1867739052725648,0.0029502190000130213,0.9090909090909091,0.904984726840213,0.05910950908834356,1.310138006465881,1.2722253561998986
random_matched,random_matched,5,0.75,224,0.20017873100983022,0.003457578000052308,0.9151785714285714,0.9123574855578303,0.038347376484105716,1.3043364697327926,1.2695481366122277
random_matched,random_matched,5,0.7999999999999999,239,0.21358355674709562,0.00329214700002467,0.9163179916317992,0.913423050379572,0.03150601441065509,1.2966038628100984,1.2659435910437624
random_matched,random_matched,5,0.85,254,0.22698838248436104,0.0030986230000280557,0.9094488188976378,0.9060836153085504,0.03849049699886714,1.2805085910132836,1.223635442929385
random_matched,random_matched,5,0.9,269,0.24039320822162646,0.003099069999962012,0.9144981412639405,0.9123154292907408,0.04614449305839324,1.2866578192986158,1.2287212294093104
random_matched,random_matched,5,0.95,284,0.2537980339588919,0.002715272000045843,0.9119718309859155,0.9098784597829259,0.05805611146773407,1.2925900405912978,1.2605635118938892
random_matched,random_matched,5,1.0,298,0.26630920464700625,0.002129779999904713,0.912751677852349,0.9103144654088051,0.07927739892401528,1.3320680779518879,1.276275550783147
random_matched,random_matched,6,0.05,15,0.013404825737265416,0.0018261860000166052,0.8666666666666667,0.8958333333333334,0.28239499553172476,1.2543680222040565,1.2659435910437624
random_matched,random_matched,6,0.1,30,0.02680965147453083,0.0018403419999231119,0.9333333333333333,0.9472222222222222,0.2164432529043789,1.352027658839643,1.328971971797574
random_matched,random_matched,6,0.15,45,0.040214477211796246,0.0019107800000028874,0.9555555555555556,0.9599358974358975,0.06017277330950252,1.4167163775900182,1.2659435910437624
random_matched,random_matched,6,0.2,60,0.05361930294906166,0.0019079729999020856,0.9333333333333333,0.9328525641025642,0.03261840929401255,1.3766802666545606,1.2066336431514892
random_matched,random_matched,6,0.25,75,0.06702412868632708,0.0017749419999972815,0.9333333333333333,0.9337576896787423,0.06906166219839141,1.4202492393608623,1.2659435910437624
random_matched,random_matched,6,0.3,90,0.08042895442359249,0.0017838539999956993,0.9,0.8996212121212122,0.08388442061364312,1.345240441331318,1.1367168128734393
random_matched,random_matched,6,0.35,105,0.0938337801608579,0.0017899299999726281,0.9047619047619048,0.9022927821803384,0.05285331290693224,1.3831038473998183,1.1382101939014349
random_matched,random_matched,6,0.39999999999999997,120,0.10723860589812333,0.0018918959999609797,0.9083333333333333,0.9064541075050709,0.045710455764075064,1.3986704456407015,1.1367168128734393
random_matched,random_matched,6,0.44999999999999996,135,0.12064343163538874,0.0017903210000440595,0.9037037037037037,0.9015767597361526,0.08960381292820971,1.3983223630852202,1.1525753050170058
random_matched,random_matched,6,0.49999999999999994,149,0.13315460232350312,0.0019782420000638012,0.8993288590604027,0.8962850022952324,0.08642663931722355,1.412413894489941,1.184546056893668
random_matched,random_matched,6,0.5499999999999999,164,0.14655942806076855,0.002072922000024846,0.9024390243902439,0.8992363897887155,0.10402362736764095,1.3980065798625605,1.2180266765602767
random_matched,random_matched,6,0.6,179,0.15996425379803395,0.0020039300000007643,0.9050279329608939,0.9023205548335314,0.10425309908587571,1.389845444578419,1.2073321237112429
random_matched,random_matched,6,0.65,194,0.17336907953529937,0.0019481330000417074,0.9020618556701031,0.900331430842033,0.10655684843794619,1.4105440833243164,1.2222483997211537
random_matched,random_matched,6,0.7,209,0.1867739052725648,0.0019459869999991497,0.9043062200956937,0.9026103798162621,0.0989605380744085,1.4064944614438437,1.2287212294093104
random_matched,random_matched,6,0.75,224,0.20017873100983022,0.002041502999986733,0.90625,0.9052270368670906,0.07452444784884454,1.4033621569980428,1.2411184604984848
random_matched,random_matched,6,0.7999999999999999,239,0.21358355674709562,0.0019685920000256374,0.9037656903765691,0.9019457245263697,0.05315564928339328,1.425492457157652,1.2668709170245567
random_matched,random_matched,6,0.85,254,0.22698838248436104,0.0019690829999490234,0.905511811023622,0.903580027961889,0.03997523097816527,1.4235193455309525,1.273598331195476
random_matched,random_matched,6,0.9,269,0.24039320822162646,0.0018824429999995118,0.8996282527881041,0.8976432929125555,0.030988900737846825,1.4122256665170128,1.2659435910437624
random_matched,random_matched,6,0.95,284,0.2537980339588919,0.0019162620000088282,0.9014084507042254,0.9001390362686221,0.02371961887500157,1.4051762395594363,1.2631084873311496
random_matched,random_matched,6,1.0,298,0.26630920464700625,0.0019038020000152756,0.9026845637583892,0.9010239345392413,0.03911090319136812,1.4064501101703824,1.273598331195476
random_matched,random_matched,7,0.05,15,0.013404825737265416,0.001569091999954253,0.8,0.8541666666666666,0.3885612153708669,1.50524892877032,1.449080149300464
random_matched,random_matched,7,0.1,30,0.02680965147453083,0.0016950660000247808,0.7333333333333333,0.7271825396825397,0.187846291331546,1.3774976612104382,1.2971346909787727
random_matched,random_matched,7,0.15,45,0.040214477211796246,0.002017577999936293,0.7333333333333333,0.7406565656565657,0.21006851355376824,1.3266496322275043,1.1114665282127727
random_matched,random_matched,7,0.2,60,0.05361930294906166,0.0019204199999194316,0.7833333333333333,0.7882014121144556,0.32117962466487937,1.2843461500904776,1.0217330780139116
random_matched,random_matched,7,0.25,75,0.06702412868632708,0.0019450190000043222,0.7866666666666666,0.8033043345543346,0.22784629133154607,1.3635383070176141,1.1893451168304043
random_matched,random_matched,7,0.3,90,0.08042895442359249,0.0020125329999700625,0.8111111111111111,0.821922794363187,0.2545129579982127,1.3698444889968724,1.1809771212101323
random_matched,random_matched,7,0.35,105,0.0938337801608579,0.0019120670000347673,0.8380952380952381,0.847823644077514,0.17832248180773655,1.3864653476340425,1.1893451168304043
random_matched,random_matched,7,0.39999999999999997,120,0.10723860589812333,0.0019988130000001547,0.85,0.8581996865613165,0.12117962466487933,1.4445257780703382,1.3551692077984487
random_matched,random_matched,7,0.44999999999999996,135,0.12064343163538874,0.0018571939999674214,0.8666666666666667,0.8727598566308243,0.09317843312481383,1.438536094603625,1.395408595093338
random_matched,random_matched,7,0.49999999999999994,149,0.13315460232350312,0.0018810060000760132,0.8590604026845637,0.8646682340647858,0.06585458013206905,1.4354875744727886,1.3306759216999062
random_matched,random_matched,7,0.5499999999999999,164,0.14655942806076855,0.0018614079999679234,0.8597560975609756,0.8618158327460653,0.022232393905708525,1.4262768034749502,1.3181158381630693
random_matched,random_matched,7,0.6,179,0.15996425379803395,0.002008443000022453,0.8659217877094972,0.8680139628315094,0.022136684290143316,1.439316516460988,1.3306759216999062
random_matched,random_matched,7,0.65,194,0.17336907953529937,0.0018734510000513183,0.8711340206185567,0.8743916540975364,0.02765724183042667,1.4286339953850349,1.3353102809233937
random_matched,random_matched,7,0.7,209,0.1867739052725648,0.001941017000035572,0.8708133971291866,0.8748043515651874,0.033856271192238496,1.4405250778719703,1.3399446401468809
random_matched,random_matched,7,0.75,224,0.20017873100983022,0.0019865470000013374,0.8660714285714286,0.869974684325893,0.045584386569641255,1.4141885246476937,1.2970095826335684
random_matched,random_matched,7,0.7999999999999999,239,0.21358355674709562,0.0018904380000321908,0.8744769874476988,0.876593978937729,0.021649634872738244,1.4100527224971917,1.3078569007443366
random_matched,random_matched,7,0.85,254,0.22698838248436104,0.0019105609999314765,0.8779527559055118,0.8792262588695372,0.035190306305545566,1.3874750377787637,1.2878598601995908
random_matched,random_matched,7,0.9,269,0.24039320822162646,0.001945271999943543,0.8773234200743495,0.8796935364957006,0.03243735278777185,1.3697587866785756,1.2803257453663952
random_matched,random_matched,7,0.95,284,0.2537980339588919,0.0025021479999622898,0.8802816901408451,0.8825216079582517,0.030761872396128348,1.3537378362749062,1.244936614823431
random_matched,random_matched,7,1.0,298,0.26630920464700625,0.002037213999983578,0.8791946308724832,0.8786242695197545,0.032735364149438284,1.3394458800952969,1.2275622213532231
random_matched,random_matched,8,0.05,15,0.013404825737265416,0.0017468009999674905,1.0,1.0,0.28310991957104564,1.6562597823558696,1.8860319420447995
random_matched,random_matched,8,0.1,30,0.02680965147453083,0.001794995999944149,0.9666666666666667,0.9583333333333334,0.14548704200178725,1.5289589669245311,1.5946863363167876
random_matched,random_matched,8,0.15,45,0.040214477211796246,0.0017833480000035706,0.9555555555555556,0.9583333333333334,0.04944891271969018,1.4881446849748072,1.5583297524406796
random_matched,random_matched,8,0.2,60,0.05361930294906166,0.0018629469999495996,0.95,0.9476495726495726,0.14548704200178728,1.469331543051593,1.5437410086305425
random_matched,random_matched,8,0.25,75,0.06702412868632708,0.0018736110000645567,0.9466666666666667,0.9479166666666667,0.11882037533512063,1.4293912515416827,1.4465744851878592
random_matched,random_matched,8,0.3,90,0.08042895442359249,0.0018489179999505723,0.9333333333333333,0.9399679487179488,0.0831099195710456,1.445959201584979,1.3264592101991848
random_matched,random_matched,8,0.35,105,0.0938337801608579,0.0018253310000773126,0.9142857142857143,0.9237614443398647,0.09191880505553432,1.4195366416405284,1.2997611285186466
random_matched,random_matched,8,0.39999999999999997,120,0.10723860589812333,0.0018767259999776797,0.925,0.9329004329004329,0.08239499553172483,1.4435024062392756,1.3264592101991848
random_matched,random_matched,8,0.44999999999999996,135,0.12064343163538874,0.0019573769999396973,0.9259259259259259,0.9304945054945055,0.04873398868036938,1.401028091890626,1.2956066542537146
random_matched,random_matched,8,0.49999999999999994,149,0.13315460232350312,0.0019084609999708846,0.9194630872483222,0.9246379838485101,0.06585458013206899,1.430894538817432,1.2997611285186466
random_matched,random_matched,8,0.5499999999999999,164,0.14655942806076855,0.0018677340000294862,0.9146341463414634,0.9172937939513892,0.05881775975936704,1.4105567089459743,1.2976838913861806
random_matched,random_matched,8,0.6,179,0.15996425379803395,0.0018490920000431288,0.9050279329608939,0.9109857194643409,0.0887264666676652,1.3935239923765699,1.2848624401655704
random_matched,random_matched,8,0.65,194,0.17336907953529937,0.0018950329999825044,0.9123711340206185,0.9175666876920259,0.08308228075509247,1.3936306117886128,1.2902345472096424
random_matched,random_matched,8,0.7,209,0.1867739052725648,0.0019451680000202032,0.9138755980861244,0.9182861550244785,0.06867888707877426,1.3914414928610137,1.2956066542537146
random_matched,random_matched,8,0.75,224,0.20017873100983022,0.001951669999925798,0.9017857142857143,0.9074385996517145,0.07406166219839144,1.3896806035899658,1.2902345472096424
random_matched,random_matched,8,0.7999999999999999,239,0.21358355674709562,0.001877050000075542,0.9037656903765691,0.9091494142282243,0.07876877516910277,1.3787864054639687,1.2477676167627783
random_matched,random_matched,8,0.85,254,0.22698838248436104,0.0017825809999294506,0.9094488188976378,0.9143404998815448,0.06717189841886392,1.4002529535269852,1.282594092765983
random_matched,random_matched,8,0.9,269,0.24039320822162646,0.0018545219999168694,0.9070631970260223,0.9125759878419454,0.07917318636196025,1.4052775031741924,1.2602010439183957
random_matched,random_matched,8,0.95,284,0.2537980339588919,0.0018356949999542849,0.9014084507042254,0.9052076818845112,0.07582222557867316,1.391191077116224,1.2702633946423956
random_matched,random_matched,8,1.0,298,0.26630920464700625,0.0018048960000669467,0.8993288590604027,0.9035758541852685,0.08328985011785453,1.3900678081537483,1.2702633946423956
random_matched,random_matched,9,0.05,15,0.013404825737265416,0.0019287540000050285,0.9333333333333333,0.9375,0.13261840929401253,1.4693971009272138,1.1726091255898603
random_matched,random_matched,9,0.1,30,0.02680965147453083,0.0015779540000266934,0.9666666666666667,0.9642857142857143,0.12117962466487936,1.5155587405042958,1.4039672130110397
random_matched,random_matched,9,0.15,45,0.040214477211796246,0.0017666390000385945,0.9555555555555556,0.9494949494949495,0.12189454870420016,1.5400457175331341,1.454777134142356
random_matched,random_matched,9,0.2,60,0.05361930294906166,0.001721722999945996,0.9333333333333333,0.9335003232062056,0.08856121537086686,1.4906230761847217,1.425092864617847
random_matched,random_matched,9,0.25,75,0.06702412868632708,0.001760846000024685,0.92,0.9190340909090909,0.09522788203753357,1.5018160097670248,1.5641783322462457
random_matched,random_matched,9,0.3,90,0.08042895442359249,0.0018983299999035808,0.9222222222222223,0.9194242141300965,0.09389335716413466,1.5989980206251968,1.61083678005858
random_matched,random_matched,9,0.35,105,0.0938337801608579,0.002057654000054754,0.9142857142857143,0.9148991972267834,0.034775947912677185,1.5031866126515796,1.4284616126494911
random_matched,random_matched,9,0.39999999999999997,120,0.10723860589812333,0.00197086399998625,0.9083333333333333,0.9121428571428571,0.054512957998212735,1.451355809622366,1.4052166638374293
random_matched,random_matched,9,0.44999999999999996,135,0.12064343163538874,0.0018873149999762973,0.9037037037037037,0.906412095795166,0.07836361830999905,1.4739936698000824,1.3850620432778455
random_matched,random_matched,9,0.49999999999999994,149,0.13315460232350312,0.0017824779999955354,0.8993288590604027,0.9030220783396826,0.07498305654017548,1.4529877196763263,1.3639414586223437
random_matched,random_matched,9,0.5499999999999999,164,0.14655942806076855,0.0019694810000601137,0.8963414634146342,0.8992348231478666,0.06028902112077428,1.4484535816262603,1.363581026300135
random_matched,random_matched,9,0.6,179,0.15996425379803395,0.0018081660000461852,0.8994413407821229,0.901713048855906,0.04448305300522712,1.4512435649173494,1.363220593977926
random_matched,random_matched,9,0.65,194,0.17336907953529937,0.001991545999999289,0.8865979381443299,0.8900245587745587,0.08266769851579556,1.3947392331829065,1.2755550003725993
random_matched,random_matched,9,0.7,209,0.1867739052725648,0.0018595980000100099,0.8851674641148325,0.888247185843742,0.057955026488961864,1.4156615904317993,1.353157291879723
random_matched,random_matched,9,0.75,224,0.20017873100983022,0.002242642999931377,0.8928571428571429,0.8942746944500101,0.027623515894293404,1.4128911492829412,1.3407660337307625
random_matched,random_matched,9,0.7999999999999999,239,0.21358355674709562,0.001998451000076784,0.895397489539749,0.8977661621677849,0.03653890016863534,1.4139985102648052,1.355127567736049
random_matched,random_matched,9,0.85,254,0.22698838248436104,0.002059989000031237,0.9015748031496063,0.9024580039525691,0.02731629055751411,1.4144827274176037,1.3541424298078861
random_matched,random_matched,9,0.9,269,0.24039320822162646,0.002007509999998547,0.9033457249070632,0.9044115276278843,0.017481088730976563,1.4037424009458017,1.328374775581802
random_matched,random_matched,9,0.95,284,0.2537980339588919,0.0019367900000588634,0.9049295774647887,0.9056992572950915,0.029811577238228304,1.3838822953270669,1.3124611237717285
random_matched,random_matched,9,1.0,298,0.26630920464700625,0.0019328279998944708,0.9093959731543624,0.9099160414221208,0.018976675003448656,1.4105178285019535,1.3407660337307625
random_matched,random_matched,10,0.05,15,0.013404825737265416,0.0015701840000019729,0.8666666666666667,0.8333333333333334,0.14548704200178725,1.422187048922295,1.5291522648204054
random_matched,random_matched,10,0.1,30,0.02680965147453083,0.0017766429999710454,0.9,0.8392857142857143,0.21215370866845393,1.5657207821008792,1.6860338233282268
random_matched,random_matched,10,0.15,45,0.040214477211796246,0.0017471549999754643,0.9111111111111111,0.8615384615384616,0.19422103068215668,1.5092447977320071,1.5291522648204054
random_matched,random_matched,10,0.2,60,0.05361930294906166,0.0017341399999395435,0.8833333333333333,0.8355263157894737,0.14977658623771226,1.4384910569440938,1.2453501497661312
random_matched,random_matched,10,0.25,75,0.06702412868632708,0.0017478920000257858,0.88,0.8621794871794872,0.12239499553172478,1.3430607737641869,1.1890165318167758
random_matched,random_matched,10,0.3,90,0.08042895442359249,0.0017569120000189287,0.8666666666666667,0.8540729635182408,0.11540065534703611,1.330187280569638,1.2048258200677768
random_matched,random_matched,10,0.35,105,0.0938337801608579,0.0018126039999515342,0.8857142857142857,0.8771786492374727,0.11857525852163925,1.340698178188439,1.220635108318778
random_matched,random_matched,10,0.39999999999999997,120,0.10723860589812333,0.0018689820000190593,0.8916666666666667,0.8883928571428572,0.13762287756925826,1.3640221903652996,1.2262880975705088
random_matched,random_matched,10,0.44999999999999996,135,0.12064343163538874,0.001801032999992458,0.8814814814814815,0.8775252525252526,0.1235229867937643,1.318666130855969,1.1890165318167758
random_matched,random_matched,10,0.49999999999999994,149,0.13315460232350312,0.001845664000029501,0.87248322147651,0.8656248909820339,0.12867433170796072,1.3083054325126144,1.1890165318167758
random_matched,random_matched,10,0.5499999999999999,164,0.14655942806076855,0.0018705239999690093,0.8780487804878049,0.869647064769016,0.10906950892565229,1.345855033892607,1.1766949757770333
random_matched,random_matched,10,0.6,179,0.15996425379803395,0.001836623000031068,0.88268156424581,0.8755236585642341,0.12269534350802044,1.359297921921976,1.220635108318778
random_matched,random_matched,10,0.65,194,0.17336907953529937,0.001955640999995012,0.8762886597938144,0.8655231596360629,0.11359553356734198,1.3648562075949768,1.1954091480246438
random_matched,random_matched,10,0.7,209,0.1867739052725648,0.0019240259999833143,0.8803827751196173,0.8712872775372775,0.10580191644111497,1.3796611225299429,1.2018017642325118
random_matched,random_matched,10,0.75,224,0.20017873100983022,0.0018729529999745864,0.8794642857142857,0.8730999543595752,0.10488478233116297,1.3809916017207609,1.218113862305086
random_matched,random_matched,10,0.7999999999999999,239,0.21358355674709562,0.0018176319999838597,0.8870292887029289,0.8798006217361056,0.11530767533773803,1.3783766709042007,1.221780439895241
random_matched,random_matched,10,0.85,254,0.22698838248436104,0.001727339000012762,0.8937007874015748,0.8867140202601451,0.1301640244031158,1.384944306875045,1.2262880975705088
random_matched,random_matched,10,0.9,269,0.24039320822162646,0.0018006880000029923,0.8884758364312267,0.8808312588561964,0.10147801907571488,1.3733831787595092,1.220635108318778
random_matched,random_matched,10,0.95,284,0.2537980339588919,0.001846465000085118,0.8838028169014085,0.875742337164751,0.08990673262092663,1.3687028240286871,1.2262880975705088
random_matched,random_matched,10,1.0,298,0.26630920464700625,0.0018640759999470902,0.8859060402684564,0.8784429351067721,0.09511728472809491,1.369727558476306,1.2294086509040878
random_matched,random_matched,11,0.05,15,0.013404825737265416,0.001514276999955655,0.9333333333333333,0.95,0.2831099195710456,1.6172347230851487,1.599851757022183
random_matched,random_matched,11,0.1,30,0.02680965147453083,0.002139843000009023,0.9333333333333333,0.95,0.2831099195710456,1.6171234877296436,1.5183984308180816
random_matched,random_matched,11,0.15,45,0.040214477211796246,0.001889687000016238,0.9333333333333333,0.9458333333333333,0.23866547512660113,1.6322790602231407,1.5024177179386533
random_matched,random_matched,11,0.2,60,0.05361930294906166,0.0019036529999993945,0.9333333333333333,0.9177489177489178,0.28239499553172476,1.6146915568788576,1.4489280329360708
random_matched,random_matched,11,0.25,75,0.06702412868632708,0.001836529000001974,0.9466666666666667,0.9433838383838384,0.17572832886505813,1.5676397978083794,1.474400038868128
random_matched,random_matched,11,0.3,90,0.08042895442359249,0.0018164699999942968,0.9555555555555556,0.9513811470333209,0.14906166219839145,1.6039342089259396,1.5183984308180816
random_matched,random_matched,11,0.35,105,0.0938337801608579,0.0018843629999309996,0.9333333333333333,0.9254143445953791,0.13001404315077242,1.5477329956153931,1.4293680861928626
random_matched,random_matched,11,0.39999999999999997,120,0.10723860589812333,0.0018350060000784651,0.9333333333333333,0.929985119047619,0.06644325290437897,1.4936045059488448,1.407743427267702
random_matched,random_matched,11,0.44999999999999996,135,0.12064343163538874,0.0017963260000897208,0.9037037037037037,0.9007117377843585,0.10461721775394703,1.427366360016753,1.3920003525513858
random_matched,random_matched,11,0.49999999999999994,149,0.13315460232350312,0.001844285999936801,0.912751677852349,0.9100975975975976,0.0900012595138277,1.413762418426131,1.355127567736049
random_matched,random_matched,11,0.5499999999999999,164,0.14655942806076855,0.0018148719999544483,0.9085365853658537,0.9074602850090107,0.06278471631901317,1.4125685903294178,1.3429017447179776
random_matched,random_matched,11,0.6,179,0.15996425379803395,0.0018425560000423502,0.9050279329608939,0.9020824034121906,0.059111037887978585,1.4182284068502047,1.3306759216999062
random_matched,random_matched,11,0.65,194,0.17336907953529937,0.0018232129999660174,0.9020618556701031,0.899947143499775,0.04184516735303065,1.3816258499912322,1.2995073787436915
random_matched,random_matched,11,0.7,209,0.1867739052725648,0.001957858999958262,0.9090909090909091,0.9077322747873595,0.04954013109791297,1.392807269214345,1.2999176191625548
random_matched,random_matched,11,0.75,224,0.20017873100983022,0.0019285710000076506,0.90625,0.9057155087674795,0.04154698072258395,1.3705945071573022,1.29935841224698
random_matched,random_matched,11,0.7999999999999999,239,0.21358355674709562,0.0018285610000248198,0.899581589958159,0.9003202579268736,0.04196065674298258,1.3507010310885026,1.2722253561998986
random_matched,random_matched,11,0.85,254,0.22698838248436104,0.0018081470000197442,0.8937007874015748,0.8937191045740989,0.0444294329160598,1.3302347910934271,1.2550243290091623
random_matched,random_matched,11,0.9,269,0.24039320822162646,0.001976390999971045,0.8921933085501859,0.8918380806628824,0.04934703382932851,1.3201646557494158,1.2535156915876593
random_matched,random_matched,11,0.95,284,0.2537980339588919,0.0018779749999566775,0.8873239436619719,0.8865033368458026,0.026343943913705703,1.3198389191191693,1.2550243290091623
random_matched,random_matched,11,1.0,298,0.26630920464700625,0.002118813999913982,0.8758389261744967,0.876303595968333,0.028003190768363356,1.3220896294337254,1.2483843957942606
random_matched,random_matched,12,0.05,15,0.013404825737265416,0.0015776589999632051,0.8666666666666667,0.8333333333333333,0.26738159070598744,1.3505943863889904,1.1202413398528384
random_matched,random_matched,12,0.1,30,0.02680965147453083,0.0016101679999565022,0.8333333333333334,0.8035714285714286,0.12904378909740838,1.1613306039622924,1.0041726658652972
random_matched,random_matched,12,0.15,45,0.040214477211796246,0.0016496989999268408,0.8666666666666667,0.8388888888888888,0.16204944891271963,1.285979595024002,1.1127019673274736
random_matched,random_matched,12,0.2,60,0.05361930294906166,0.0017004960000122082,0.8833333333333333,0.8736263736263736,0.15093833780160854,1.3396340448691766,1.1650204681227727
random_matched,random_matched,12,0.25,75,0.06702412868632708,0.0018723709999903804,0.9066666666666666,0.8988095238095238,0.1976050044682752,1.3485880507380208,1.209799596392707
random_matched,random_matched,12,0.3,90,0.08042895442359249,0.0017777829999658934,0.8666666666666667,0.8555555555555555,0.20649389335716412,1.3283275729081754,1.2331662814116862
random_matched,random_matched,12,0.35,105,0.0938337801608579,0.0020568569999568354,0.8666666666666667,0.8559553872053873,0.17474786161113237,1.3414590314348724,1.2565329664306653
random_matched,random_matched,12,0.39999999999999997,120,0.10723860589812333,0.002173695999999836,0.8666666666666667,0.8526190476190477,0.16760500446827523,1.3618172708772696,1.3289333312192257
random_matched,random_matched,12,0.44999999999999996,135,0.12064343163538874,0.001993176999917523,0.8592592592592593,0.8511624527753561,0.08459934465296398,1.4468629535010444,1.3920003525513858
random_matched,random_matched,12,0.49999999999999994,149,0.13315460232350312,0.00199554099992838,0.8657718120805369,0.8613310708898945,0.04582231258734129,1.422071020493021,1.3920003525513858
random_matched,random_matched,12,0.5499999999999999,164,0.14655942806076855,0.001996334999944338,0.8780487804878049,0.8774789399789399,0.0494670764402014,1.437698953464981,1.4020656088961987
random_matched,random_matched,12,0.6,179,0.15996425379803395,0.0019713609999598702,0.8715083798882681,0.8705115176151761,0.056075606212649926,1.4514983032800255,1.4025094045326973
random_matched,random_matched,12,0.65,194,0.17336907953529937,0.001924663999943732,0.8762886597938144,0.8748168377149479,0.07197147674193635,1.445973451057092,1.4098130042606214
random_matched,random_matched,12,0.7,209,0.1867739052725648,0.002012202000059915,0.8803827751196173,0.8785139121961782,0.08558564336749747,1.4119874687617253,1.3920003525513858
random_matched,random_matched,12,0.75,224,0.20017873100983022,0.001933705000055852,0.8839285714285714,0.8821959248225385,0.07059076981999232,1.4056403714220662,1.3653199207727318
random_matched,random_matched,12,0.7999999999999999,239,0.21358355674709562,0.0019160379999902943,0.8870292887029289,0.884926854754441,0.07421449964665103,1.388387635104914,1.353157291879723
random_matched,random_matched,12,0.85,254,0.22698838248436104,0.0019722910000155025,0.8937007874015748,0.8924687581804336,0.061662198391420925,1.4322767252913375,1.3923612231611067
random_matched,random_matched,12,0.9,269,0.24039320822162646,0.0018485619999637493,0.8996282527881041,0.8986489516365044,0.05794472627246178,1.4356741309853578,1.4016218132597
random_matched,random_matched,12,0.95,284,0.2537980339588919,0.0018414740000025631,0.9014084507042254,0.8997679423735762,0.04130322596886052,1.412021603857734,1.3838386959949713
random_matched,random_matched,12,1.0,298,0.26630920464700625,0.0017810159999953612,0.8993288590604027,0.8970192307692307,0.034816560807528235,1.404759231076353,1.3760602999669933
random_matched,random_matched,13,0.05,15,0.013404825737265416,0.0015791370000215466,0.8666666666666667,0.875,0.4050044682752458,1.4203367862897982,1.2668709170245567
random_matched,random_matched,13,0.1,30,0.02680965147453083,0.001628572999948119,0.9333333333333333,0.9222222222222223,0.1383378016085791,1.5329462305703845,1.3000761454741276
random_matched,random_matched,13,0.15,45,0.040214477211796246,0.0016703910000614997,0.9333333333333333,0.9226190476190477,0.10533214179326778,1.4325288846987017,1.2668709170245567
random_matched,random_matched,13,0.2,60,0.05361930294906166,0.0017606679999744301,0.9333333333333333,0.9321428571428572,0.0616621983914209,1.409438992468329,1.2443256784598988
random_matched,random_matched,13,0.25,75,0.06702412868632708,0.0017229930000439708,0.9333333333333333,0.9305294486215538,0.12832886505808758,1.360521480096822,1.221780439895241
random_matched,random_matched,13,0.3,90,0.08042895442359249,0.0018334549999963201,0.9222222222222223,0.9214810924369747,0.15484063151623478,1.4332041611950006,1.3000761454741276
random_matched,random_matched,13,0.35,105,0.0938337801608579,0.001772761999973227,0.9333333333333333,0.9342979180052831,0.11096642410315338,1.4494129682567725,1.3002346717857005
random_matched,random_matched,13,0.39999999999999997,120,0.10723860589812333,0.001811004999922261,0.9416666666666667,0.9428847264679348,0.0823949955317248,1.4637228462246972,1.3000761454741276
random_matched,random_matched,13,0.44999999999999996,135,0.12064343163538874,0.0019525559999920006,0.9333333333333333,0.9335714285714285,0.06354880349518421,1.4214179689974087,1.2602010439183957
random_matched,random_matched,13,0.49999999999999994,149,0.13315460232350312,0.0017979790000026696,0.9328859060402684,0.9342231842231842,0.09270021771596165,1.4394828795085841,1.2602010439183957
